id,split,image,mask,is_manip,case
train_000893,train,images/train/train_000893.jpg,masks/train/train_000893.png,1,1bsc5v
val_000894,val,images/val/val_000894.jpg,masks/val/val_000894.png,0,1bsw3w
val_000895,val,images/val/val_000895.jpg,masks/val/val_000895.png,1,1bsw3w
val_000896,val,images/val/val_000896.jpg,masks/val/val_000896.png,1,1bsw3w
val_000897,val,images/val/val_000897.jpg,masks/val/val_000897.png,1,1bsw3w
train_000898,train,images/train/train_000898.jpg,masks/train/train_000898.png,0,1bt7f3
train_000899,train,images/train/train_000899.jpg,masks/train/train_000899.png,1,1bt7f3
train_000900,train,images/train/train_000900.jpg,masks/train/train_000900.png,1,1bt7f3
train_000901,train,images/train/train_000901.jpg,masks/train/train_000901.png,1,1bt7f3
train_000902,train,images/train/train_000902.jpg,masks/train/train_000902.png,1,1bt7f3
train_000903,train,images/train/train_000903.jpg,masks/train/train_000903.png,1,1bt7f3
train_000904,train,images/train/train_000904.jpg,masks/train/train_000904.png,0,1btpfr
train_000905,train,images/train/train_000905.jpg,masks/train/train_000905.png,1,1btpfr
train_000906,train,images/train/train_000906.jpg,masks/train/train_000906.png,1,1btpfr
train_000907,train,images/train/train_000907.jpg,masks/train/train_000907.png,1,1btpfr
train_000908,train,images/train/train_000908.jpg,masks/train/train_000908.png,1,1btpfr
train_000909,train,images/train/train_000909.jpg,masks/train/train_000909.png,1,1btpfr
train_000910,train,images/train/train_000910.jpg,masks/train/train_000910.png,1,1btpfr
train_000911,train,images/train/train_000911.jpg,masks/train/train_000911.png,1,1btpfr
train_000912,train,images/train/train_000912.jpg,masks/train/train_000912.png,1,1btpfr
train_000913,train,images/train/train_000913.jpg,masks/train/train_000913.png,1,1btpfr
train_000914,train,images/train/train_000914.jpg,masks/train/train_000914.png,1,1btpfr
train_000915,train,images/train/train_000915.jpg,masks/train/train_000915.png,1,1btpfr
train_000916,train,images/train/train_000916.jpg,masks/train/train_000916.png,1,1btpfr
train_000917,train,images/train/train_000917.jpg,masks/train/train_000917.png,1,1btpfr
train_000918,train,images/train/train_000918.jpg,masks/train/train_000918.png,1,1btpfr
train_000919,train,images/train/train_000919.jpg,masks/train/train_000919.png,1,1btpfr
train_000920,train,images/train/train_000920.jpg,masks/train/train_000920.png,0,1btup8
train_000921,train,images/train/train_000921.jpg,masks/train/train_000921.png,1,1btup8
train_000922,train,images/train/train_000922.jpg,masks/train/train_000922.png,0,1bur91
train_000923,train,images/train/train_000923.jpg,masks/train/train_000923.png,1,1bur91
train_000924,train,images/train/train_000924.jpg,masks/train/train_000924.png,1,1bur91
train_000925,train,images/train/train_000925.jpg,masks/train/train_000925.png,1,1bur91
train_000926,train,images/train/train_000926.jpg,masks/train/train_000926.png,1,1bur91
train_000927,train,images/train/train_000927.jpg,masks/train/train_000927.png,1,1bur91
train_000928,train,images/train/train_000928.jpg,masks/train/train_000928.png,1,1bur91
train_000929,train,images/train/train_000929.jpg,masks/train/train_000929.png,1,1bur91
train_000930,train,images/train/train_000930.jpg,masks/train/train_000930.png,1,1bur91
train_000931,train,images/train/train_000931.jpg,masks/train/train_000931.png,0,1buvhq
train_000932,train,images/train/train_000932.jpg,masks/train/train_000932.png,1,1buvhq
val_000933,val,images/val/val_000933.jpg,masks/val/val_000933.png,0,1bv5l3
val_000934,val,images/val/val_000934.jpg,masks/val/val_000934.png,1,1bv5l3
val_000935,val,images/val/val_000935.jpg,masks/val/val_000935.png,1,1bv5l3
val_000936,val,images/val/val_000936.jpg,masks/val/val_000936.png,1,1bv5l3
val_000937,val,images/val/val_000937.jpg,masks/val/val_000937.png,1,1bv5l3
val_000938,val,images/val/val_000938.jpg,masks/val/val_000938.png,1,1bv5l3
val_000939,val,images/val/val_000939.jpg,masks/val/val_000939.png,1,1bv5l3
val_000940,val,images/val/val_000940.jpg,masks/val/val_000940.png,1,1bv5l3
train_000941,train,images/train/train_000941.jpg,masks/train/train_000941.png,0,1bvscz
train_000942,train,images/train/train_000942.jpg,masks/train/train_000942.png,1,1bvscz
train_000943,train,images/train/train_000943.jpg,masks/train/train_000943.png,1,1bvscz
train_000944,train,images/train/train_000944.jpg,masks/train/train_000944.png,1,1bvscz
train_000945,train,images/train/train_000945.jpg,masks/train/train_000945.png,1,1bvscz
train_000946,train,images/train/train_000946.jpg,masks/train/train_000946.png,1,1bvscz
train_000947,train,images/train/train_000947.jpg,masks/train/train_000947.png,1,1bvscz
train_000948,train,images/train/train_000948.jpg,masks/train/train_000948.png,1,1bvscz
val_000949,val,images/val/val_000949.jpg,masks/val/val_000949.png,0,1bws7y
val_000950,val,images/val/val_000950.jpg,masks/val/val_000950.png,1,1bws7y
val_000951,val,images/val/val_000951.jpg,masks/val/val_000951.png,1,1bws7y
val_000952,val,images/val/val_000952.jpg,masks/val/val_000952.png,1,1bws7y
train_000953,train,images/train/train_000953.jpg,masks/train/train_000953.png,0,1bx64j
train_000954,train,images/train/train_000954.jpg,masks/train/train_000954.png,1,1bx64j
train_000955,train,images/train/train_000955.jpg,masks/train/train_000955.png,1,1bx64j
train_000956,train,images/train/train_000956.jpg,masks/train/train_000956.png,1,1bx64j
train_000957,train,images/train/train_000957.jpg,masks/train/train_000957.png,1,1bx64j
train_000958,train,images/train/train_000958.jpg,masks/train/train_000958.png,1,1bx64j
train_000959,train,images/train/train_000959.jpg,masks/train/train_000959.png,1,1bx64j
train_000960,train,images/train/train_000960.jpg,masks/train/train_000960.png,1,1bx64j
train_000961,train,images/train/train_000961.jpg,masks/train/train_000961.png,1,1bx64j
train_000962,train,images/train/train_000962.jpg,masks/train/train_000962.png,1,1bx64j
train_000963,train,images/train/train_000963.jpg,masks/train/train_000963.png,1,1bx64j
train_000964,train,images/train/train_000964.jpg,masks/train/train_000964.png,1,1bx64j
train_000965,train,images/train/train_000965.jpg,masks/train/train_000965.png,1,1bx64j
train_000966,train,images/train/train_000966.jpg,masks/train/train_000966.png,1,1bx64j
train_000967,train,images/train/train_000967.jpg,masks/train/train_000967.png,1,1bx64j
train_000968,train,images/train/train_000968.jpg,masks/train/train_000968.png,1,1bx64j
train_000969,train,images/train/train_000969.jpg,masks/train/train_000969.png,1,1bx64j
train_000970,train,images/train/train_000970.jpg,masks/train/train_000970.png,0,1bx6fj
train_000971,train,images/train/train_000971.jpg,masks/train/train_000971.png,1,1bx6fj
train_000972,train,images/train/train_000972.jpg,masks/train/train_000972.png,1,1bx6fj
train_000973,train,images/train/train_000973.jpg,masks/train/train_000973.png,1,1bx6fj
train_000974,train,images/train/train_000974.jpg,masks/train/train_000974.png,1,1bx6fj
train_000975,train,images/train/train_000975.jpg,masks/train/train_000975.png,1,1bx6fj
train_000976,train,images/train/train_000976.jpg,masks/train/train_000976.png,0,1bz432
train_000977,train,images/train/train_000977.jpg,masks/train/train_000977.png,1,1bz432
train_000978,train,images/train/train_000978.jpg,masks/train/train_000978.png,1,1bz432
train_000979,train,images/train/train_000979.jpg,masks/train/train_000979.png,1,1bz432
train_000980,train,images/train/train_000980.jpg,masks/train/train_000980.png,0,1bza2v
train_000981,train,images/train/train_000981.jpg,masks/train/train_000981.png,1,1bza2v
train_000982,train,images/train/train_000982.jpg,masks/train/train_000982.png,1,1bza2v
train_000983,train,images/train/train_000983.jpg,masks/train/train_000983.png,1,1bza2v
train_000984,train,images/train/train_000984.jpg,masks/train/train_000984.png,1,1bza2v
train_000985,train,images/train/train_000985.jpg,masks/train/train_000985.png,1,1bza2v
train_000986,train,images/train/train_000986.jpg,masks/train/train_000986.png,1,1bza2v
train_000987,train,images/train/train_000987.jpg,masks/train/train_000987.png,1,1bza2v
train_000988,train,images/train/train_000988.jpg,masks/train/train_000988.png,1,1bza2v
train_000989,train,images/train/train_000989.jpg,masks/train/train_000989.png,0,1bzitw
train_000990,train,images/train/train_000990.jpg,masks/train/train_000990.png,1,1bzitw
train_000991,train,images/train/train_000991.jpg,masks/train/train_000991.png,1,1bzitw
train_000992,train,images/train/train_000992.jpg,masks/train/train_000992.png,1,1bzitw
train_000993,train,images/train/train_000993.jpg,masks/train/train_000993.png,0,1bzmio
train_000994,train,images/train/train_000994.jpg,masks/train/train_000994.png,1,1bzmio
train_000995,train,images/train/train_000995.jpg,masks/train/train_000995.png,1,1bzmio
train_000996,train,images/train/train_000996.jpg,masks/train/train_000996.png,0,1bzno4
train_000997,train,images/train/train_000997.jpg,masks/train/train_000997.png,1,1bzno4
train_000998,train,images/train/train_000998.jpg,masks/train/train_000998.png,1,1bzno4
train_000999,train,images/train/train_000999.jpg,masks/train/train_000999.png,1,1bzno4
train_001000,train,images/train/train_001000.jpg,masks/train/train_001000.png,1,1bzno4
train_001001,train,images/train/train_001001.jpg,masks/train/train_001001.png,1,1bzno4
train_001002,train,images/train/train_001002.jpg,masks/train/train_001002.png,1,1bzno4
train_001003,train,images/train/train_001003.jpg,masks/train/train_001003.png,1,1bzno4
train_001004,train,images/train/train_001004.jpg,masks/train/train_001004.png,1,1bzno4
train_001005,train,images/train/train_001005.jpg,masks/train/train_001005.png,1,1bzno4
train_001006,train,images/train/train_001006.jpg,masks/train/train_001006.png,1,1bzno4
train_001007,train,images/train/train_001007.jpg,masks/train/train_001007.png,1,1bzno4
train_001008,train,images/train/train_001008.jpg,masks/train/train_001008.png,0,1c03j4
train_001009,train,images/train/train_001009.jpg,masks/train/train_001009.png,1,1c03j4
train_001010,train,images/train/train_001010.jpg,masks/train/train_001010.png,0,1c055r
train_001011,train,images/train/train_001011.jpg,masks/train/train_001011.png,1,1c055r
train_001012,train,images/train/train_001012.jpg,masks/train/train_001012.png,1,1c055r
train_001013,train,images/train/train_001013.jpg,masks/train/train_001013.png,0,1c0yl5
train_001014,train,images/train/train_001014.jpg,masks/train/train_001014.png,1,1c0yl5
train_001015,train,images/train/train_001015.jpg,masks/train/train_001015.png,1,1c0yl5
train_001016,train,images/train/train_001016.jpg,masks/train/train_001016.png,0,1c1mwo
train_001017,train,images/train/train_001017.jpg,masks/train/train_001017.png,1,1c1mwo
train_001018,train,images/train/train_001018.jpg,masks/train/train_001018.png,1,1c1mwo
train_001019,train,images/train/train_001019.jpg,masks/train/train_001019.png,1,1c1mwo
train_001020,train,images/train/train_001020.jpg,masks/train/train_001020.png,1,1c1mwo
train_001021,train,images/train/train_001021.jpg,masks/train/train_001021.png,1,1c1mwo
train_001022,train,images/train/train_001022.jpg,masks/train/train_001022.png,1,1c1mwo
train_001023,train,images/train/train_001023.jpg,masks/train/train_001023.png,1,1c1mwo
train_001024,train,images/train/train_001024.jpg,masks/train/train_001024.png,1,1c1mwo
train_001025,train,images/train/train_001025.jpg,masks/train/train_001025.png,1,1c1mwo
train_001026,train,images/train/train_001026.jpg,masks/train/train_001026.png,1,1c1mwo
train_001027,train,images/train/train_001027.jpg,masks/train/train_001027.png,1,1c1mwo
train_001028,train,images/train/train_001028.jpg,masks/train/train_001028.png,1,1c1mwo
train_001029,train,images/train/train_001029.jpg,masks/train/train_001029.png,1,1c1mwo
train_001030,train,images/train/train_001030.jpg,masks/train/train_001030.png,1,1c1mwo
train_001031,train,images/train/train_001031.jpg,masks/train/train_001031.png,0,1c2bbr
train_001032,train,images/train/train_001032.jpg,masks/train/train_001032.png,1,1c2bbr
train_001033,train,images/train/train_001033.jpg,masks/train/train_001033.png,1,1c2bbr
train_001034,train,images/train/train_001034.jpg,masks/train/train_001034.png,1,1c2bbr
train_001035,train,images/train/train_001035.jpg,masks/train/train_001035.png,1,1c2bbr
train_001036,train,images/train/train_001036.jpg,masks/train/train_001036.png,1,1c2bbr
train_001037,train,images/train/train_001037.jpg,masks/train/train_001037.png,1,1c2bbr
train_001038,train,images/train/train_001038.jpg,masks/train/train_001038.png,1,1c2bbr
train_001039,train,images/train/train_001039.jpg,masks/train/train_001039.png,0,1c2gbq
train_001040,train,images/train/train_001040.jpg,masks/train/train_001040.png,1,1c2gbq
train_001041,train,images/train/train_001041.jpg,masks/train/train_001041.png,1,1c2gbq
train_001042,train,images/train/train_001042.jpg,masks/train/train_001042.png,1,1c2gbq
train_001043,train,images/train/train_001043.jpg,masks/train/train_001043.png,0,1c2ojm
train_001044,train,images/train/train_001044.jpg,masks/train/train_001044.png,1,1c2ojm
train_001045,train,images/train/train_001045.jpg,masks/train/train_001045.png,1,1c2ojm
train_001046,train,images/train/train_001046.jpg,masks/train/train_001046.png,1,1c2ojm
train_001047,train,images/train/train_001047.jpg,masks/train/train_001047.png,1,1c2ojm
train_001048,train,images/train/train_001048.jpg,masks/train/train_001048.png,1,1c2ojm
train_001049,train,images/train/train_001049.jpg,masks/train/train_001049.png,1,1c2ojm
train_001050,train,images/train/train_001050.jpg,masks/train/train_001050.png,1,1c2ojm
train_001051,train,images/train/train_001051.jpg,masks/train/train_001051.png,1,1c2ojm
train_001052,train,images/train/train_001052.jpg,masks/train/train_001052.png,1,1c2ojm
train_001053,train,images/train/train_001053.jpg,masks/train/train_001053.png,1,1c2ojm
train_001054,train,images/train/train_001054.jpg,masks/train/train_001054.png,1,1c2ojm
train_001055,train,images/train/train_001055.jpg,masks/train/train_001055.png,1,1c2ojm
train_001056,train,images/train/train_001056.jpg,masks/train/train_001056.png,1,1c2ojm
train_001057,train,images/train/train_001057.jpg,masks/train/train_001057.png,1,1c2ojm
train_001058,train,images/train/train_001058.jpg,masks/train/train_001058.png,1,1c2ojm
train_001059,train,images/train/train_001059.jpg,masks/train/train_001059.png,1,1c2ojm
train_001060,train,images/train/train_001060.jpg,masks/train/train_001060.png,1,1c2ojm
train_001061,train,images/train/train_001061.jpg,masks/train/train_001061.png,1,1c2ojm
train_001062,train,images/train/train_001062.jpg,masks/train/train_001062.png,1,1c2ojm
train_001063,train,images/train/train_001063.jpg,masks/train/train_001063.png,1,1c2ojm
train_001064,train,images/train/train_001064.jpg,masks/train/train_001064.png,1,1c2ojm
train_001065,train,images/train/train_001065.jpg,masks/train/train_001065.png,1,1c2ojm
train_001066,train,images/train/train_001066.jpg,masks/train/train_001066.png,1,1c2ojm
train_001067,train,images/train/train_001067.jpg,masks/train/train_001067.png,1,1c2ojm
train_001068,train,images/train/train_001068.jpg,masks/train/train_001068.png,1,1c2ojm
train_001069,train,images/train/train_001069.jpg,masks/train/train_001069.png,1,1c2ojm
train_001070,train,images/train/train_001070.jpg,masks/train/train_001070.png,1,1c2ojm
train_001071,train,images/train/train_001071.jpg,masks/train/train_001071.png,0,1c2uxu
train_001072,train,images/train/train_001072.jpg,masks/train/train_001072.png,1,1c2uxu
train_001073,train,images/train/train_001073.jpg,masks/train/train_001073.png,1,1c2uxu
train_001074,train,images/train/train_001074.jpg,masks/train/train_001074.png,1,1c2uxu
train_001075,train,images/train/train_001075.jpg,masks/train/train_001075.png,1,1c2uxu
train_001076,train,images/train/train_001076.jpg,masks/train/train_001076.png,1,1c2uxu
train_001077,train,images/train/train_001077.jpg,masks/train/train_001077.png,1,1c2uxu
train_001078,train,images/train/train_001078.jpg,masks/train/train_001078.png,0,1c322x
